Customer Review,Date Of Stay,Customer Rating,Owner Responded
finest hotels stayed travelled globe comparison property team lead gm mr jay rathore doubt finest leave stone unturned feel home rooms restaurants cirrus bar rooftop like royals,08/22,Excellent,True
family stayed total 5 nights amazing experience oasis calm busy vibrant city having stayed luxury hotels years safely service exemplary truly feel welcome trouble wife agree come stay pampered quality food excellent thank staff taking good care,08/22,Excellent,True
amazing experience patisserie perfect place catch friends perfect cup steaming hot coffee rahab nusa anuradha super warm feel right home wait come,08/22,Excellent,True
imagine better place spend quality time perfect ambience safe secure impeccable personal attention minute rooms stupendous lit large sized dining experience restaurants inroom dining class apart,08/22,Excellent,True
staying 1 12 years single visit makes feel like coming highly recommend having meal omya classic cocktails club bar spa beautiful people moment special definitly going,07/22,Excellent,True
ive stayed new times recent experience today past stays ive service truly exceptional post pandemic think brand losing sheen stayed overnight yesterday dinner 360 par service slow food served left lot desired heard sorry times staff breakfast morning 5 star level service managers offer apologies checkout smoother heard sorry believe service sorry corner brand delivers wow experience customer complain isnt,08/22,Average,True
quick overnight stay regret staying longer beautiful staffed helpful people lovely room overlooking green park door stand bath tub perfect luxurious addition appreciated small gifts treats room arrival rooftop bar 360 great place unwind stunning views terrific range gins prices enjoyed great chinese meal baoshaun try dumplings breakfast little slow morning mid morning flight checkout breeze need nights appreciate,07/22,Excellent,True
staff hallmark amazing vibe hospitality respect warmth extended courtesy table 360 booked sanath checkout tushar checkin mannered feel welcome,08/22,Very Good,True
staying 3 years dont stay home family guys consistent work unheard unseen good work guys new home away home,08/22,Excellent,True
moment enter moment leave service makes difference privilege staying presidential suite needless live long time general rooms exceptionally equiped comfortable restaurants fantastic staff superior enjoyed stongly recomended visitors,08/22,Excellent,True
hospitality excellentfrom check checkout minute details concerning customer looked time staying fun pool gym good360 cafeteria food omya excellent vegetarian banquet hall good indoor outdoor pool facilities great,08/22,Excellent,True
great best reason restaurants great people difference ashish gym amazing training vinayak great ibrahim meher helpful jaman ip stalwarts,08/22,Excellent,True
exceptional means amazing staff food location special thanks mr aditya pandey taking care stay personally ensuring perfect smooth hes amazing person ibrahim hes efficient accept requests ensure feel home shall visiting soon thanks,08/22,Excellent,True
arrived wee hours airline lost daughters luggage job concierge team reunite belongings short remarkable remarkable beauty rooms online photos caused book stay didnt disappoint beautiful rooms beautiful humanity people working care perfectly cleanliness facilities food right start day breakfast buffet happy sure meal restaurants stay thought,08/22,Excellent,True
staff helpful warm way greet guests shows true committed work special thanks mr sayandeep helping explore entire property appreciated,08/22,Excellent,True
best best staff world blindly stay good services great view great food awsome interior staff specially miss meher desk took care request infact memorable stay family thank meher come,08/22,Excellent,True
